year,mon,day,time,strata,count.upstream,count.downstream,number.up,camera.desc,minutes,seconds,notes
2024,6,6,1555,4,3,0,3,pi,4,58,DD
2024,6,6,1705,5,4,0,4,pi,4,58,DD
2024,6,6,1710,5,5,0,5,pi,4,58,DD
2024,6,6,1940,5,466,1,465,pi,4,58,DD
2024,6,6,2050,5,167,2,165,pi,4,58,DD
2024,6,6,2115,6,69,0,69,pi,4,58,DD
2024,6,6,2240,6,6,1,5,pi,4,58,DD
2024,6,6,2300,6,8,1,7,pi,4,58,DD
2024,6,6,2330,6,2,0,2,pi,4,58,DD
2024,6,7,40,1,2,0,2,pi,4,58,DD
2024,6,7,215,1,2,0,2,pi,4,58,DD
2024,6,7,305,1,4,0,4,pi,4,58,DD
2024,6,7,330,1,1,0,1,pi,4,58,DD
2024,6,7,610,2,75,1,74,pi,4,58,DD
2024,6,7,755,2,10,0,10,pi,4,58,DD
2024,6,7,825,2,7,0,7,pi,4,58,DD
2024,6,7,955,2,8,1,7,pi,4,58,DD
2024,6,7,1120,3,18,0,18,pi,4,58,DD
2024,6,7,1300,3,55,0,55,pi,4,58,LG
2024,6,7,1320,3,18,0,18,pi,4,58,LG
2024,6,7,1340,3,5,0,5,pi,4,58,LG
2024,6,7,1510,4,2,0,2,pi,4,58,LG
2024,6,7,1525,4,1,0,1,pi,4,58,LG
2024,6,7,1540,4,1,0,1,pi,4,58,LG
2024,6,7,1635,4,7,0,7,pi,4,58,LG
2024,6,7,1720,5,0,0,0,pi,4,58,LG
2024,6,7,1920,5,9,1,8,pi,4,58,LG
2024,6,7,1950,5,19,0,19,pi,4,58,LG
2024,6,7,2010,5,40,0,40,pi,4,58,LG
2024,6,7,2145,6,38,0,38,pi,4,58,LG
2024,6,7,2200,6,19,0,19,pi,4,58,LG
2024,6,7,2235,6,19,0,19,pi,4,58,LG
2024,6,7,2240,6,13,1,12,pi,4,58,LG
2024,6,8,250,1,5,0,5,pi,4,58,DD
2024,6,8,320,1,1,0,1,pi,4,58,DD
2024,6,8,330,1,3,0,3,pi,4,58,DD
2024,6,8,405,1,1,0,1,pi,4,58,DD
2024,6,8,625,2,24,1,23,pi,4,58,DD
2024,6,8,915,2,1,0,1,pi,4,58,DD
2024,6,8,1005,2,2,0,2,pi,4,58,DD
2024,6,8,1020,2,2,0,2,pi,4,58,DD
2024,6,8,1210,3,4,0,4,pi,4,58,DD
2024,6,8,1230,3,4,0,4,pi,4,58,DD
2024,6,8,1235,3,2,0,2,pi,4,58,DD
2024,6,8,1300,3,0,0,0,pi,4,58,DD
2024,6,8,1410,4,28,1,27,pi,4,58,DD
2024,6,8,1425,4,30,2,28,pi,4,58,DD
2024,6,8,1525,4,1,0,1,pi,4,58,DD
2024,6,8,1600,4,2,0,2,pi,4,58,DD
2024,6,8,1645,5,4,0,4,pi,4,58,DD
2024,6,8,1705,5,3,0,3,pi,4,58,DD
2024,6,8,1730,5,5,0,5,pi,4,58,DD
2024,6,8,1915,5,5,0,5,pi,4,58,DD
2024,6,8,2100,6,28,0,28,pi,4,58,DD
2024,6,8,2210,6,3,0,3,pi,4,58,DD
2024,6,8,2340,6,0,0,0,pi,4,58,DD
2024,6,8,2350,6,5,0,5,pi,4,58,DD
2024,6,9,50,1,3,0,3,pi,4,58,DD
2024,6,9,105,1,5,0,5,pi,4,58,DD
2024,6,9,150,1,3,0,3,pi,4,58,DD
2024,6,9,305,1,0,0,0,pi,4,58,DD
2024,6,9,710,2,14,0,14,pi,4,58,DD
2024,6,9,820,2,28,0,28,pi,4,58,DD
2024,6,9,920,2,6,0,6,pi,4,58,DD
2024,6,9,940,2,3,0,3,pi,4,58,DD
2024,6,9,1120,3,1,0,0,pi,4,58,DD
2024,6,9,1225,3,2,0,2,pi,4,58,DD
2024,6,9,1305,3,3,0,3,pi,4,58,DD
2024,6,9,1335,3,3,0,3,pi,4,58,DD
2024,6,9,1505,4,1,0,1,pi,4,58,DD
2024,6,9,1525,4,1,0,1,pi,4,58,DD
2024,6,9,1545,4,2,0,2,pi,4,58,DD
2024,6,9,1605,4,0,0,0,pi,4,58,DD
2024,6,9,1645,5,0,0,0,pi,4,58,DD
2024,6,9,1745,5,4,0,4,pi,4,58,DD
2024,6,9,1910,5,5,1,4,pi,4,58,DD
2024,6,9,2030,5,61,1,60,pi,4,58,DD
2024,6,9,2235,6,5,0,5,pi,4,58,DD
2024,6,9,2325,6,3,0,3,pi,4,58,DD
2024,6,9,2330,6,0,0,0,pi,4,58,DD
2024,6,9,2355,6,1,0,1,pi,4,58,DD
2024,6,10,410,1,1,0,1,pi,4,58,DD
2024,6,10,415,1,1,0,1,pi,4,58,DD
2024,6,10,430,1,0,0,0,pi,4,58,DD
2024,6,10,455,1,2,0,2,pi,4,58,DD
2024,6,10,825,2,3,0,3,pi,4,58,DD
2024,6,10,835,2,3,0,3,pi,4,58,DD
2024,6,10,905,2,4,0,4,pi,4,58,DD
2024,6,10,935,2,4,0,4,pi,4,58,DD
2024,6,10,1050,3,14,0,14,pi,4,58,DD
2024,6,10,1140,3,3,0,3,pi,4,58,DD
2024,6,10,1225,3,0,0,0,pi,4,58,DD
2024,6,10,1230,3,4,0,4,pi,4,58,DD
2024,6,10,1425,4,0,0,0,pi,4,58,DD
2024,6,10,1505,4,0,0,0,pi,4,58,DD
2024,6,10,1510,4,1,0,1,pi,4,58,DD
2024,6,10,1540,4,0,0,0,pi,4,58,DD
2024,6,10,1715,5,0,0,0,pi,4,58,DD
2024,6,10,1740,5,0,0,0,pi,4,58,DD
2024,6,10,2010,5,4,0,4,pi,4,58,DD
2024,6,10,2040,5,23,1,22,pi,4,58,DD
2024,6,10,2100,6,22,1,21,pi,4,58,DD
2024,6,10,2130,6,0,0,0,pi,4,58,DD
2024,6,10,2155,6,1,1,0,pi,4,58,DD
2024,6,10,2340,6,0,0,0,pi,4,58,DD
2024,6,11,55,1,0,0,0,pi,4,58,LG
2024,6,11,140,1,0,0,0,pi,4,58,LG
2024,6,11,235,1,0,0,0,pi,4,58,LG
2024,6,11,240,1,0,0,0,pi,4,58,LG
2024,6,11,530,2,4,0,4,pi,4,58,LG
2024,6,11,540,2,11,0,11,pi,4,58,LG
2024,6,11,650,2,4,0,4,pi,4,58,LG
2024,6,11,815,2,11,0,11,pi,4,58,LG
2024,6,11,1210,3,2,0,2,pi,4,58,LG
2024,6,11,1220,3,6,0,6,pi,4,58,LG
2024,6,11,1230,3,3,0,3,pi,4,58,LG
2024,6,11,1250,3,2,0,2,pi,4,58,LG
2024,6,11,1355,4,2,0,2,pi,4,58,LG
2024,6,11,1420,4,3,0,3,pi,4,58,LG
2024,6,11,1500,4,1,0,1,pi,4,58,LG
2024,6,11,1515,4,2,0,2,pi,4,58,LG
2024,6,11,1830,5,3,0,3,pi,4,58,LG
2024,6,11,1905,5,5,0,5,pi,4,58,LG
2024,6,11,2005,5,19,0,19,pi,4,58,LG
2024,6,11,2050,5,12,0,12,pi,4,58,LG
2024,6,11,2155,6,0,0,0,pi,4,58,LG
2024,6,11,2240,6,0,0,0,pi,4,58,LG
2024,6,11,2345,6,0,0,0,pi,4,58,LG
2024,6,11,2355,6,0,0,0,pi,4,58,LG
2024,6,12,5,1,0,0,0,pi,4,58,LG
2024,6,12,300,1,1,0,1,pi,4,58,LG
2024,6,12,320,1,0,0,0,pi,4,58,LG
2024,6,12,420,1,0,0,0,pi,4,58,LG
2024,6,12,535,2,5,0,5,pi,4,58,LG
2024,6,12,820,2,0,0,0,pi,4,58,LG
2024,6,12,915,2,2,0,2,pi,4,58,LG
2024,6,12,925,2,9,0,9,pi,4,58,LG
2024,6,12,1230,3,4,0,4,pi,4,58,LG
2024,6,12,1235,3,0,0,0,pi,4,58,LG
2024,6,12,1245,3,1,0,1,pi,4,58,LG
2024,6,12,1300,3,1,0,1,pi,4,58,LG
2024,6,12,1405,4,0,0,0,pi,4,58,LG
2024,6,12,1450,4,0,0,0,pi,4,58,LG
2024,6,12,1515,4,0,0,0,pi,4,58,LG
2024,6,12,1630,4,0,0,0,pi,4,58,LG
2024,6,12,1700,5,0,0,0,pi,4,58,LG
2024,6,12,1900,5,0,0,0,pi,4,58,LG
2024,6,12,1950,5,3,0,3,pi,4,58,LG
2024,6,12,2035,5,4,0,4,pi,4,58,LG
2024,6,12,2110,6,17,0,17,pi,4,58,LG
2024,6,12,2120,6,2,0,2,pi,4,58,LG
2024,6,12,2220,6,0,0,0,pi,4,58,LG
2024,6,12,2225,6,0,0,0,pi,4,58,LG
2024,6,13,0,1,0,0,0,pi,4,58,LG
2024,6,13,135,1,1,0,1,pi,4,58,LG
2024,6,13,325,1,1,0,1,pi,4,58,LG
2024,6,13,430,1,4,0,4,pi,4,58,LG
2024,6,13,530,2,6,0,6,pi,4,58,LG
2024,6,13,900,2,2,0,2,pi,4,58,LG
2024,6,13,920,2,0,0,0,pi,4,58,LG
2024,6,13,930,2,3,0,3,pi,4,58,LG
2024,6,13,1115,3,6,0,6,pi,4,58,LG
2024,6,13,1200,3,2,0,2,pi,4,58,LG
2024,6,13,1310,3,4,0,4,pi,4,58,LG
2024,6,13,1340,3,1,0,1,pi,4,58,"LG, had to use 1350 as 1340 was missing"
2024,6,13,1445,4,0,0,0,pi,4,58,LG
2024,6,13,1510,4,0,0,0,pi,4,58,LG
2024,6,13,1625,4,0,0,0,pi,4,58,LG
2024,6,13,1640,4,1,0,1,pi,4,58,LG
2024,6,13,1835,5,0,0,0,pi,4,58,LG
2024,6,13,1850,5,0,0,0,pi,4,58,LG
2024,6,13,1925,5,0,0,0,pi,4,58,LG
2024,6,13,2045,5,2,0,2,pi,4,58,LG
2024,6,13,2125,6,2,0,2,pi,4,58,LG
2024,6,13,2200,6,0,0,0,pi,4,58,LG
2024,6,13,2335,6,1,0,1,pi,4,58,LG
2024,6,13,2355,6,0,0,0,pi,4,58,LG
2024,6,14,30,1,0,0,0,pi,4,58,LG
2024,6,14,225,1,0,0,0,pi,4,58,LG
2024,6,14,300,1,0,0,0,pi,4,58,LG
2024,6,14,445,1,0,0,0,pi,4,58,LG
2024,6,14,535,2,6,0,6,pi,4,58,LG
2024,6,14,855,2,3,0,3,pi,4,58,LG
2024,6,14,910,2,4,0,4,pi,4,58,LG
2024,6,14,1020,2,1,0,1,pi,4,58,LG
2024,6,14,1055,3,13,0,13,pi,4,58,LG
2024,6,14,1100,3,10,0,10,pi,4,58,LG
2024,6,14,1230,3,2,0,2,pi,4,58,LG
2024,6,14,1320,3,1,0,1,pi,4,58,LG
2024,6,14,1415,4,0,0,0,pi,4,58,LG
2024,6,14,1510,4,0,0,0,pi,4,58,LG
2024,6,14,1520,4,0,0,0,pi,4,58,LG
2024,6,14,1555,4,0,0,0,pi,4,58,LG
2024,6,14,1800,5,0,0,0,pi,4,58,LG
2024,6,14,1840,5,0,0,0,pi,4,58,LG
2024,6,14,1915,5,6,0,6,pi,4,58,LG
2024,6,14,1935,5,0,0,0,pi,4,58,LG
2024,6,14,2100,6,0,0,0,pi,4,58,LG
2024,6,14,2200,6,0,0,0,pi,4,58,LG
2024,6,14,2325,6,0,0,0,pi,4,58,LG
2024,6,14,2330,6,0,0,0,pi,4,58,LG
2024,6,15,110,1,0,0,0,pi,4,58,LG
2024,6,15,245,1,0,0,0,pi,4,58,LG
2024,6,15,320,1,0,0,0,pi,4,58,LG
2024,6,15,340,1,12,0,12,pi,4,58,LG
2024,6,15,710,2,7,0,7,pi,4,58,LG
2024,6,15,755,2,8,0,8,pi,4,58,LG
2024,6,15,1000,2,6,0,6,pi,4,58,LG
2024,6,15,1040,2,2,0,2,pi,4,58,LG
2024,6,15,1230,3,1,0,1,pi,4,58,LG
2024,6,15,1305,3,1,0,1,pi,4,58,LG
2024,6,15,1315,3,1,0,1,pi,4,58,LG
2024,6,15,1330,3,4,0,4,pi,4,58,LG
2024,6,15,1445,4,0,0,0,pi,4,58,LG
2024,6,15,1540,4,0,0,0,pi,4,58,LG
2024,6,15,1605,4,0,0,0,pi,4,58,LG
2024,6,15,1640,4,2,0,2,pi,4,58,LG
2024,6,15,1650,5,0,0,0,pi,4,58,LG
2024,6,15,1655,5,0,0,0,pi,4,58,LG
2024,6,15,1740,5,0,0,0,pi,4,58,LG
2024,6,15,2045,5,7,0,7,pi,4,58,LG
2024,6,15,2100,6,7,0,7,pi,4,58,LG
2024,6,15,2125,6,0,0,0,pi,4,58,LG
2024,6,15,2305,6,0,0,0,pi,4,58,LG
2024,6,15,2320,6,0,0,0,pi,4,58,LG
2024,6,16,5,1,0,0,0,pi,4,58,LG
2024,6,16,55,1,0,0,0,pi,4,58,LG
2024,6,16,310,1,0,0,0,pi,4,58,LG
2024,6,16,455,1,0,0,0,pi,4,58,LG
2024,6,16,515,2,0,0,0,pi,4,58,LG
2024,6,16,535,2,0,0,0,pi,4,58,LG
2024,6,16,615,2,1,0,1,pi,4,58,LG
2024,6,16,940,2,0,0,0,pi,4,58,LG
2024,6,16,1100,3,1,0,1,pi,4,58,LG
2024,6,16,1250,3,0,0,0,pi,4,58,LG
2024,6,16,1305,3,0,0,0,pi,4,58,LG
2024,6,16,1310,3,0,0,0,pi,4,58,LG
2024,6,16,1345,4,0,0,0,pi,4,58,LG
2024,6,16,1415,4,0,0,0,pi,4,58,LG
2024,6,16,1520,4,0,0,0,pi,4,58,LG
2024,6,16,1640,4,0,0,0,pi,4,58,LG
2024,6,16,1655,5,0,0,0,pi,4,58,LG
2024,6,16,1710,5,0,0,0,pi,4,58,LG
2024,6,16,1925,5,0,0,0,pi,4,58,LG
2024,6,16,2035,5,4,0,4,pi,4,58,LG
2024,6,16,2140,6,1,0,1,pi,4,58,LG
2024,6,16,2200,6,0,0,0,pi,4,58,LG
2024,6,16,2310,6,0,0,0,pi,4,58,LG
2024,6,16,2340,6,0,0,0,pi,4,58,LG
2024,6,17,10,1,0,0,0,pi,4,58,LG
2024,6,17,15,1,0,0,0,pi,4,58,LG
2024,6,17,35,1,0,0,0,pi,4,58,LG
2024,6,17,315,1,0,0,0,pi,4,58,LG
2024,6,17,515,2,0,0,0,pi,4,58,LG
2024,6,17,530,2,1,0,1,pi,4,58,LG
2024,6,17,730,2,1,0,1,pi,4,58,LG
2024,6,17,1025,2,1,0,1,pi,4,58,LG
2024,6,17,1100,3,0,0,0,pi,4,58,LG
2024,6,17,1125,3,0,0,0,pi,4,58,LG
2024,6,17,1155,3,0,0,0,pi,4,58,LG
2024,6,17,1205,3,0,0,0,pi,4,58,LG
2024,6,17,1400,4,0,0,0,pi,4,58,LG
2024,6,17,1405,4,0,0,0,pi,4,58,LG
2024,6,17,1600,4,0,0,0,pi,4,58,LG
2024,6,17,1635,4,0,0,0,pi,4,58,LG
2024,6,17,1740,5,0,0,0,pi,4,58,LG
2024,6,17,1940,5,0,0,0,pi,4,58,LG
2024,6,17,2010,5,4,0,4,pi,4,58,LG
2024,6,17,2050,5,2,0,2,pi,4,58,LG
2024,6,17,2130,6,1,0,1,pi,4,58,LG
2024,6,17,2235,6,0,0,0,pi,4,58,LG
2024,6,17,2255,6,0,0,0,pi,4,58,LG
2024,6,17,2320,6,0,0,0,pi,4,58,LG
2024,6,18,0,1,0,0,0,pi,4,58,LG
2024,6,18,140,1,0,0,0,pi,4,58,LG
2024,6,18,235,1,0,0,0,pi,4,58,LG
2024,6,18,430,1,0,0,0,pi,4,58,LG
2024,6,18,525,2,0,0,0,pi,4,58,LG
2024,6,18,645,2,2,0,2,pi,4,58,LG
2024,6,18,735,2,0,0,0,pi,4,58,LG
2024,6,18,905,2,3,0,3,pi,4,58,LG
2024,6,18,1115,3,0,0,0,pi,4,58,LG
2024,6,18,1120,3,0,0,0,pi,4,58,LG
2024,6,18,1125,3,0,0,0,pi,4,58,LG
2024,6,18,1220,3,0,0,0,pi,4,58,LG
2024,6,18,1440,4,0,0,0,pi,4,58,LG
2024,6,18,1445,4,0,0,0,pi,4,58,LG
2024,6,18,1615,4,0,0,0,pi,4,58,LG
2024,6,18,1635,4,0,0,0,pi,4,58,LG
2024,6,18,1800,5,0,0,0,pi,4,58,LG
2024,6,18,1805,5,0,0,0,pi,4,58,LG
2024,6,18,1945,5,3,3,3,pi,4,58,LG
2024,6,18,2015,5,6,6,6,pi,4,58,LG
2024,6,18,2145,6,0,0,0,pi,4,58,LG
2024,6,18,2205,6,0,0,0,pi,4,58,LG
2024,6,18,2305,6,0,0,0,pi,4,58,LG
2024,6,18,2350,6,0,0,0,pi,4,58,LG
2024,6,19,145,1,0,0,0,pi,4,58,LG
2024,6,19,350,1,0,0,0,pi,4,58,LG
2024,6,19,450,1,0,0,0,pi,4,58,LG
2024,6,19,455,1,0,0,0,pi,4,58,LG
2024,6,19,500,2,0,0,0,pi,4,58,LG
2024,6,19,715,2,0,0,0,pi,4,58,LG
2024,6,19,740,2,1,1,1,pi,4,58,LG
2024,6,19,955,2,0,0,0,pi,4,58,LG
2024,6,19,1220,3,0,0,0,pi,4,58,LG
2024,6,19,1240,3,0,0,0,pi,4,58,LG
2024,6,19,1245,3,0,0,0,pi,4,58,LG
2024,6,19,1325,3,0,0,0,pi,4,58,LG
2024,6,19,1350,4,0,0,0,pi,4,58,LG
2024,6,19,1410,4,0,0,0,pi,4,58,LG
2024,6,19,1425,4,0,0,0,pi,4,58,LG
2024,6,19,1510,4,0,0,0,pi,4,58,LG
2024,6,19,1730,5,2,2,2,pi,4,58,LG
2024,6,19,1735,5,0,0,0,pi,4,58,LG
2024,6,19,1740,5,2,2,2,pi,4,58,LG
2024,6,19,1930,5,0,0,0,pi,4,58,LG
2024,6,19,2115,6,0,0,0,pi,4,58,LG
2024,6,19,2125,6,0,0,0,pi,4,58,LG
2024,6,19,2140,6,0,0,0,pi,4,58,LG
2024,6,19,2330,6,0,0,0,pi,4,58,LG
2024,6,20,210,1,0,0,0,pi,4,58,LG
2024,6,20,255,1,0,0,0,pi,4,58,LG
2024,6,20,345,1,0,0,0,pi,4,58,LG
2024,6,20,400,1,0,0,0,pi,4,58,LG
2024,6,20,650,2,0,0,0,pi,4,58,LG
2024,6,20,855,2,0,0,0,pi,4,58,LG
2024,6,20,930,2,0,0,0,pi,4,58,LG
2024,6,20,1015,2,0,0,0,pi,4,58,LG
2024,6,20,1115,3,0,0,0,pi,4,58,LG
2024,6,20,1205,3,0,0,0,pi,4,58,LG
2024,6,20,1325,3,0,0,0,pi,4,58,LG
2024,6,20,1335,3,0,0,0,pi,4,58,LG
2024,6,20,1455,4,0,0,0,pi,4,58,LG
2024,6,20,1535,4,0,0,0,pi,4,58,LG
2024,6,20,1545,4,0,0,0,pi,4,58,LG
2024,6,20,1605,4,0,0,0,pi,4,58,LG
2024,6,20,1650,5,1,0,1,pi,4,58,LG
2024,6,20,1720,5,0,0,0,pi,4,58,LG
2024,6,20,1805,5,1,0,1,pi,4,58,LG
2024,6,20,1905,5,0,0,0,pi,4,58,LG
2024,6,20,2125,6,0,0,0,pi,4,58,LG
2024,6,20,2245,6,0,0,0,pi,4,58,LG
2024,6,20,2330,6,0,0,0,pi,4,58,LG
2024,6,20,2335,6,0,0,0,pi,4,58,LG
2024,6,21,55,1,NA,NA,NA,NA,NA,NA,NA
2024,6,21,100,1,NA,NA,NA,NA,NA,NA,NA
2024,6,21,255,1,NA,NA,NA,NA,NA,NA,NA
2024,6,21,340,1,NA,NA,NA,NA,NA,NA,NA
2024,6,21,505,2,NA,NA,NA,NA,NA,NA,NA
2024,6,21,700,2,NA,NA,NA,NA,NA,NA,NA
2024,6,21,715,2,NA,NA,NA,NA,NA,NA,NA
2024,6,21,730,2,NA,NA,NA,NA,NA,NA,NA
2024,6,21,1200,3,NA,NA,NA,NA,NA,NA,NA
2024,6,21,1220,3,NA,NA,NA,NA,NA,NA,NA
2024,6,21,1300,3,NA,NA,NA,NA,NA,NA,NA
2024,6,21,1320,3,NA,NA,NA,NA,NA,NA,NA
2024,6,21,1355,4,NA,NA,NA,NA,NA,NA,NA
2024,6,21,1425,4,NA,NA,NA,NA,NA,NA,NA
2024,6,21,1440,4,NA,NA,NA,NA,NA,NA,NA
2024,6,21,1520,4,NA,NA,NA,NA,NA,NA,NA
2024,6,21,1840,5,NA,NA,NA,NA,NA,NA,NA
2024,6,21,1930,5,NA,NA,NA,NA,NA,NA,NA
2024,6,21,2035,5,NA,NA,NA,NA,NA,NA,NA
2024,6,21,2045,5,NA,NA,NA,NA,NA,NA,NA
2024,6,21,2210,6,NA,NA,NA,NA,NA,NA,NA
2024,6,21,2250,6,NA,NA,NA,NA,NA,NA,NA
2024,6,21,2325,6,NA,NA,NA,NA,NA,NA,NA
2024,6,21,2330,6,NA,NA,NA,NA,NA,NA,NA
2024,6,22,25,1,NA,NA,NA,NA,NA,NA,NA
2024,6,22,35,1,NA,NA,NA,NA,NA,NA,NA
2024,6,22,45,1,NA,NA,NA,NA,NA,NA,NA
2024,6,22,240,1,NA,NA,NA,NA,NA,NA,NA
2024,6,22,535,2,NA,NA,NA,NA,NA,NA,NA
2024,6,22,735,2,NA,NA,NA,NA,NA,NA,NA
2024,6,22,955,2,NA,NA,NA,NA,NA,NA,NA
2024,6,22,1020,2,NA,NA,NA,NA,NA,NA,NA
2024,6,22,1140,3,NA,NA,NA,NA,NA,NA,NA
2024,6,22,1150,3,NA,NA,NA,NA,NA,NA,NA
2024,6,22,1205,3,NA,NA,NA,NA,NA,NA,NA
2024,6,22,1315,3,NA,NA,NA,NA,NA,NA,NA
2024,6,22,1400,4,NA,NA,NA,NA,NA,NA,NA
2024,6,22,1550,4,NA,NA,NA,NA,NA,NA,NA
2024,6,22,1610,4,NA,NA,NA,NA,NA,NA,NA
2024,6,22,1635,4,NA,NA,NA,NA,NA,NA,NA
2024,6,22,1700,5,NA,NA,NA,NA,NA,NA,NA
2024,6,22,1705,5,NA,NA,NA,NA,NA,NA,NA
2024,6,22,1840,5,NA,NA,NA,NA,NA,NA,NA
2024,6,22,2035,5,NA,NA,NA,NA,NA,NA,NA
2024,6,22,2115,6,NA,NA,NA,NA,NA,NA,NA
2024,6,22,2130,6,NA,NA,NA,NA,NA,NA,NA
2024,6,22,2255,6,NA,NA,NA,NA,NA,NA,NA
2024,6,22,2320,6,NA,NA,NA,NA,NA,NA,NA
2024,6,23,100,1,NA,NA,NA,NA,NA,NA,NA
2024,6,23,145,1,NA,NA,NA,NA,NA,NA,NA
2024,6,23,325,1,NA,NA,NA,NA,NA,NA,NA
2024,6,23,435,1,NA,NA,NA,NA,NA,NA,NA
2024,6,23,650,2,NA,NA,NA,NA,NA,NA,NA
2024,6,23,825,2,NA,NA,NA,NA,NA,NA,NA
2024,6,23,900,2,NA,NA,NA,NA,NA,NA,NA
2024,6,23,945,2,NA,NA,NA,NA,NA,NA,NA
2024,6,23,1045,3,NA,NA,NA,NA,NA,NA,NA
2024,6,23,1105,3,NA,NA,NA,NA,NA,NA,NA
2024,6,23,1205,3,NA,NA,NA,NA,NA,NA,NA
2024,6,23,1230,3,NA,NA,NA,NA,NA,NA,NA
2024,6,23,1500,4,NA,NA,NA,NA,NA,NA,NA
2024,6,23,1515,4,NA,NA,NA,NA,NA,NA,NA
2024,6,23,1605,4,NA,NA,NA,NA,NA,NA,NA
2024,6,23,1610,4,NA,NA,NA,NA,NA,NA,NA
2024,6,23,1650,5,NA,NA,NA,NA,NA,NA,NA
2024,6,23,1900,5,NA,NA,NA,NA,NA,NA,NA
2024,6,23,1920,5,NA,NA,NA,NA,NA,NA,NA
2024,6,23,2045,5,NA,NA,NA,NA,NA,NA,NA
2024,6,23,2115,6,NA,NA,NA,NA,NA,NA,NA
2024,6,23,2155,6,NA,NA,NA,NA,NA,NA,NA
2024,6,23,2225,6,NA,NA,NA,NA,NA,NA,NA
2024,6,23,2255,6,NA,NA,NA,NA,NA,NA,NA
2024,6,24,45,1,NA,NA,NA,NA,NA,NA,NA
2024,6,24,55,1,NA,NA,NA,NA,NA,NA,NA
2024,6,24,440,1,NA,NA,NA,NA,NA,NA,NA
2024,6,24,445,1,NA,NA,NA,NA,NA,NA,NA
2024,6,24,520,2,NA,NA,NA,NA,NA,NA,NA
2024,6,24,705,2,NA,NA,NA,NA,NA,NA,NA
2024,6,24,720,2,NA,NA,NA,NA,NA,NA,NA
2024,6,24,740,2,NA,NA,NA,NA,NA,NA,NA
2024,6,24,1115,3,NA,NA,NA,NA,NA,NA,NA
2024,6,24,1200,3,NA,NA,NA,NA,NA,NA,NA
2024,6,24,1240,3,NA,NA,NA,NA,NA,NA,NA
2024,6,24,1250,3,NA,NA,NA,NA,NA,NA,NA
2024,6,24,1350,4,NA,NA,NA,NA,NA,NA,NA
2024,6,24,1410,4,NA,NA,NA,NA,NA,NA,NA
2024,6,24,1440,4,NA,NA,NA,NA,NA,NA,NA
2024,6,24,1510,4,NA,NA,NA,NA,NA,NA,NA
2024,6,24,1745,5,NA,NA,NA,NA,NA,NA,NA
2024,6,24,1805,5,NA,NA,NA,NA,NA,NA,NA
2024,6,24,1825,5,NA,NA,NA,NA,NA,NA,NA
2024,6,24,1905,5,NA,NA,NA,NA,NA,NA,NA
2024,6,24,2105,6,NA,NA,NA,NA,NA,NA,NA
2024,6,24,2115,6,NA,NA,NA,NA,NA,NA,NA
2024,6,24,2240,6,NA,NA,NA,NA,NA,NA,NA
2024,6,24,2250,6,NA,NA,NA,NA,NA,NA,NA
2024,6,25,50,1,NA,NA,NA,NA,NA,NA,NA
2024,6,25,155,1,NA,NA,NA,NA,NA,NA,NA
2024,6,25,230,1,NA,NA,NA,NA,NA,NA,NA
2024,6,25,430,1,NA,NA,NA,NA,NA,NA,NA
2024,6,25,615,2,NA,NA,NA,NA,NA,NA,NA
2024,6,25,655,2,NA,NA,NA,NA,NA,NA,NA
2024,6,25,725,2,NA,NA,NA,NA,NA,NA,NA
2024,6,25,1005,2,NA,NA,NA,NA,NA,NA,NA
2024,6,25,1110,3,NA,NA,NA,NA,NA,NA,NA
2024,6,25,1130,3,NA,NA,NA,NA,NA,NA,NA
2024,6,25,1210,3,NA,NA,NA,NA,NA,NA,NA
2024,6,25,1320,3,NA,NA,NA,NA,NA,NA,NA
2024,6,25,1350,4,NA,NA,NA,NA,NA,NA,NA
2024,6,25,1400,4,NA,NA,NA,NA,NA,NA,NA
2024,6,25,1610,4,NA,NA,NA,NA,NA,NA,NA
2024,6,25,1640,4,NA,NA,NA,NA,NA,NA,NA
2024,6,25,1800,5,NA,NA,NA,NA,NA,NA,NA
2024,6,25,1805,5,NA,NA,NA,NA,NA,NA,NA
2024,6,25,1825,5,NA,NA,NA,NA,NA,NA,NA
2024,6,25,1955,5,NA,NA,NA,NA,NA,NA,NA
2024,6,25,2215,6,NA,NA,NA,NA,NA,NA,NA
2024,6,25,2240,6,NA,NA,NA,NA,NA,NA,NA
2024,6,25,2320,6,NA,NA,NA,NA,NA,NA,NA
2024,6,25,2345,6,NA,NA,NA,NA,NA,NA,NA
2024,6,26,40,1,NA,NA,NA,NA,NA,NA,NA
2024,6,26,120,1,NA,NA,NA,NA,NA,NA,NA
2024,6,26,130,1,NA,NA,NA,NA,NA,NA,NA
2024,6,26,430,1,NA,NA,NA,NA,NA,NA,NA
2024,6,26,505,2,NA,NA,NA,NA,NA,NA,NA
2024,6,26,705,2,NA,NA,NA,NA,NA,NA,NA
2024,6,26,745,2,NA,NA,NA,NA,NA,NA,NA
2024,6,26,1040,2,NA,NA,NA,NA,NA,NA,NA
2024,6,26,1135,3,NA,NA,NA,NA,NA,NA,NA
2024,6,26,1155,3,NA,NA,NA,NA,NA,NA,NA
2024,6,26,1205,3,NA,NA,NA,NA,NA,NA,NA
2024,6,26,1340,3,NA,NA,NA,NA,NA,NA,NA
2024,6,26,1425,4,NA,NA,NA,NA,NA,NA,NA
2024,6,26,1520,4,NA,NA,NA,NA,NA,NA,NA
